Model 1,Model 2,Model 3,Actual
183.77877910467922,184.0274164825671,183.51144686595478,241.5780000000005
138.7082081482845,139.9763523906569,141.69619520583456,135.99800000000016
285.0832812071475,283.69928598727034,282.91065745541636,365.6709999999997
101.84683729533931,102.53334163747317,91.00000676448155,130.2549999999997
16.16814100656547,16.234594752842078,22.46312243359186,9.613999999999162
0.5229610131105725,-1.1627253701216165,14.690018365285846,10.675000000000114
17.744588600387836,17.819540490798396,15.780935133926448,18.999000000000475
42.97315777623759,42.06860117374323,8.481198029463876,0.6410000000006578
94.34478897712944,94.9899784576257,108.482281196215,61.131000000000945
50.62914802029069,50.28370632996446,47.37987524414301,23.906999999999282
53.78203985171628,54.597983309546656,64.15438312131958,62.757999999999356
126.0808066770136,125.97096998926683,127.6341188340369,94.74099999999925
130.8620201174989,131.1437087432452,128.27917992721373,212.79500000000073
340.4821680649617,340.58041785928407,332.5793624320252,383.51500000000044
212.79114435986426,214.7237428310864,202.01426263226324,194.1890000000012
145.10875568586664,145.9374231326906,135.9857567477579,50.707000000001216
18.118048917352397,17.363943669312842,11.125477220569982,5.935000000000999
-0.16170265673404205,0.010754119576596655,11.376010518902639,2.4879999999992197
6.444651007183118,6.370749212990581,1.5013131869086545,0.3059999999993742
10.069696618828933,10.64284843144768,5.748696566413702,0.9180000000002216
20.89298503781376,20.468703254979655,16.4843653595707,5.070999999999555
92.60924426858021,92.2241241503541,87.23441525890641,88.44299999999947
79.20855215862734,79.9285656155548,75.51813442716501,78.15100000000027
119.20909332474527,118.88247108088275,119.92298856212187,116.48700000000103
114.16770660068508,113.65438833564437,112.06657742817323,122.45999999999951
224.02926912865166,225.19862784017775,237.04939495194776,207.65699999999964
303.7201098595226,301.6828660401249,300.61405370822746,375.2669999999992
36.67196485990118,35.82395199874766,31.2301699804184,6.325999999999383
12.184656671986126,11.94798918068018,11.730255968118355,15.274000000001017
-6.004943189349586,-5.551378963806401,-1.8029438422960664,0.0
-0.09715291387555802,-0.21169871026456505,-0.2736051093929233,0.0
-3.5958129267166696,-3.6725373964366534,-1.1820443679917438,0.3000000000002097
55.86464333967196,55.58026015704927,47.491773166418305,33.19100000000032
33.57991250352146,32.74196277137253,36.286151020320354,18.283000000000815
67.74306547829786,68.42429192484431,72.13342398486937,80.54300000000023
140.95504097704983,140.95015148263272,144.21403998902952,135.65100000000055
103.8114188406053,103.56506961513013,107.04295188331578,65.95600000000117
152.70300027952229,153.86712747154206,147.69616172857778,122.03299999999984
297.1075537689831,296.7597717601151,289.6378899272881,348.91000000000037
99.3111557592408,99.89567218244339,87.78988038753712,125.96100000000008
16.112356964520977,15.334215056553665,3.468250566475679,0.3530000000008764
-5.22522061440166,-5.1660140552068725,-1.268633906471164,0.3179999999998024
13.434166551878802,13.458101026855715,5.258669905049768,0.8410000000007976
14.67413604952297,14.620866454441526,5.230965728502563,0.8169999999999412
91.56262381453635,92.78137725671672,98.99322908773966,128.10900000000117
73.74875320699218,73.6380966656125,75.95346473877049,68.94200000000032
66.16440097572719,67.10350096710441,69.77932483639529,84.34100000000038
161.85758995562864,161.38632011107475,171.35714595214503,229.48099999999897
91.37246430168408,91.34719090242105,87.25604801956472,64.29299999999938
305.6039672629408,306.5726955068523,307.3229089181732,294.56799999999976
309.12183675452866,309.8299665596915,301.9217624439404,336.4859999999992
320.7151670140155,321.34940888241385,296.02056528475117,286.09100000000075
8.900017445892415,9.01480163572898,2.6666961970557197,0.8469999999999621
28.182050331136846,28.212609209634277,43.82918673854298,59.23500000000047
4.657815725249474,4.687008842478578,0.9603509308287611,0.24699999999954286
5.000863185131263,5.612243604602082,7.20818755745811,1.9699999999992777
65.91937049475875,65.33591478716079,55.84179237492239,77.4840000000004
33.848811712513395,33.906128727359594,37.32756489772738,39.44400000000111
81.31428947334173,81.36256066306564,86.146834950657,66.05799999999957
112.48764102701632,112.23575718120304,110.11143048432817,151.22399999999948
122.32806988586005,121.21732020785421,105.66008281021986,49.26100000000105
335.479486535397,337.40898161095447,327.47974078337,331.91199999999935
374.79562588931003,373.5829925628202,374.62849262480387,355.8060000000002
32.92517306782495,32.82586917476296,35.801496323475924,35.34199999999993
52.298307913980075,52.70490067310461,52.177481223787304,46.256
-1.1368428670172928,-0.8788437444810091,6.815923697649873,1.857000000000668
14.42192707780324,14.45787508757356,12.04044651804467,10.376000000000115
28.55532908199104,28.361305693495517,12.947598574926047,6.413000000000912
50.61935668811465,51.55115511414256,56.093130115109375,55.398000000000515
41.35526043875738,42.29724636216166,36.98808554471386,26.28400000000032
114.02408256687453,113.82651621490366,114.06022712133813,120.60400000000118
210.58675556517935,209.5633002873959,207.36962926023634,372.2750000000009
145.17227703201414,144.4783739837986,150.6613639364105,223.90900000000093
251.97519662410372,251.5941996316205,252.1845359821833,183.51499999999916
180.24112669433006,183.2621337415902,164.17680845051618,153.49499999999918
28.509331451386046,26.935842578583923,17.15913148296247,17.52099999999986
-31.157918168045246,-31.291932510525225,-9.06699114556848,0.9880000000002707
-32.53939876290809,-35.29067200141392,-9.283906997864442,0.7700000000005381
5.531979924435054,5.607845080248601,0.9510435704112025,0.0
20.330183146094374,21.469792257649306,30.387701811844597,33.66100000000065
44.73491456396494,44.180138049263306,33.537191036718376,32.28400000000031
158.62403612013722,158.79628446007584,133.7324633074745,157.98199999999957
86.96433615408307,87.83862622688882,82.8455597496376,67.90099999999939
116.43041236817771,116.51729982809812,116.03344812582866,85.77000000000116
154.7003298142979,154.20698103380667,164.07208275223104,218.45999999999944
262.69354495153704,262.0209411952689,263.7547135541417,279.554000000001
246.70286196952532,247.44453210284374,263.22709562140506,259.98199999999946
272.513904752937,272.8496127655944,261.4593320192617,374.4150000000003
14.411291077096074,15.058402406093656,14.779850784091154,8.851000000000097
-6.1259640226669285,-5.912025115891419,-1.9239353022763823,0.0
13.421782538502232,13.491560707693823,11.007855274900672,1.0119999999990281
32.93832188966259,32.959190366009764,24.41955467171046,23.279999999999472
9.254123789139394,9.42150052782536,14.443384798167472,6.293000000000829
66.25884808293492,66.90914331705416,63.99297029831409,72.54100000000052
101.15165724307252,100.75543501904924,88.82134095262492,38.536000000000904
99.84579603800762,99.11242507853345,101.27498885204689,91.67600000000024
97.22358698178637,97.83245124711699,97.78875545193895,79.8750000000002
334.43022636726585,334.88031945298195,303.69030801905546,220.98900000000097
534.3357023535151,539.5456522210651,542.2449957592079,617.086
400.43167960546515,402.4606677575443,397.70029222992616,338.4050000000003
4.243946745479131,3.837280356603688,3.1001785599568095,1.2049999999997927
-19.769399588878265,-20.530788948457573,-4.665341169896945,0.02299999999999991
16.32832460083115,14.272965735683705,3.8135812738473236,0.0
50.39021893954822,49.31485157665884,20.425255526100955,10.866000000000456
94.57898636160762,89.50828488862503,56.390444046308204,47.1540000000002
28.107914416929656,32.181026139450466,35.07248609551929,22.407000000000334
96.48784876223276,95.43573443691271,98.87280318974817,105.53100000000049
145.44709955925134,145.5844884149695,155.14935593663125,153.25899999999982
94.19375288415156,92.79817887125449,95.77475846119512,64.59600000000023
209.16131886214546,209.70277833344434,185.03450519845399,103.72800000000069
291.24335963476733,293.3176212778535,290.27250895315075,315.8190000000001
240.09973354534426,240.03720004907453,218.59445062793222,252.36899999999983
12.218941577908181,12.21300110684287,9.550607476200085,3.892000000001041
3.644589208808851,2.7943690508780286,13.470808744867398,5.715000000000846
17.82230547060574,15.696826621923012,3.930603006282575,0.0
29.06828396401829,29.102873869062435,19.13445665561886,8.058999999999125
17.907523349343926,17.248890070838474,22.202639651752644,13.311999999999227
66.04655444607943,66.02098989872708,63.782324280822856,84.00899999999972
82.21266474254028,82.09942476625544,73.77437921737639,46.052000000001115
139.94453667888686,138.7254380941064,138.4590060690521,187.8970000000005
128.3860503649036,128.90731386328684,122.76465059635632,120.96699999999996
296.1821193055481,296.73292498145423,259.09357626469074,208.31100000000094
146.9486044996209,146.5951316740842,155.0567312316376,158.68999999999966
61.885111181666005,62.56030148103549,50.93773577734249,75.5010000000005
12.055729814871023,11.20877081048405,7.657837377790943,1.498000000000627
33.23296182568099,31.438961344941955,37.55562450764295,53.976000000001186
8.011360512058,7.985822725400926,1.4894384110922736,0.03500000000000011
9.442019522631144,10.327426060151307,11.42882385835251,14.389999999999562
45.24998006874015,44.858272374373946,30.920444529943325,27.953999999999386
86.7735989591692,86.19462551477409,69.78286179463153,77.20800000000106
105.0716622844721,105.44515745341661,101.56991603643142,108.57300000000093
163.28618581161817,162.8037904663153,165.15185899841921,123.98000000000056
132.05055135284326,132.6255293486213,125.87187957223014,184.91700000000057
269.82662704285843,270.95516542620123,244.6745712481028,236.43899999999923
132.18727309861094,133.28173649792805,134.6376441234706,136.54700000000034
70.00428551744741,70.89271136593807,59.498741532719364,56.92600000000117
28.236769580201898,27.61626515207229,7.1303848617096275,1.3629999999994833
-7.743777557760513,-7.929118452785104,-1.6412492954309637,0.03500000000000011
10.51168573990877,8.806862476049469,2.6057529572758993,0.0
26.945298752738275,27.267670310083666,24.393344736563943,22.97299999999989
26.29903658728407,23.844423087112038,21.303037652724406,20.324000000000353
75.25421367499314,75.94827728032543,68.1387761540614,62.78300000000042
108.51185007932425,107.90648479327952,115.94791840638746,105.95499999999954
87.77537314714131,87.85931530500494,95.18734958137652,70.78299999999972
114.626765811262,115.09132085574831,111.50894363597864,156.51400000000106
345.9047783673327,346.6037711376051,335.2428444779468,347.2360000000004
